ID	MetaCyc
rxn05349	Biosynthesis|FASYN-INITIAL-PWY|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5966|PWY0-881
rxn05350	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5156|PWY-5971|PWY-6113|PWY-6285|Palmitate-Biosynthesis
rxn05352	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5994|Palmitate-Biosynthesis
rxn05355	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5994|Palmitate-Biosynthesis
rxn05357	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5994|Palmitate-Biosynthesis
rxn05465	Biosynthesis|FASYN-INITIAL-PWY|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-4381|PWY-5156|PWY-6113|PWY-6285|PWY-6799|PWY0-881
rxn05736	Activation|Activation-Inactivation-Interconversion|Alkanes-Biosynthesis|Biosynthesis|Carbohydrates-Biosynthesis|Energy-Metabolism|Lipid-Biosynthesis|PWY-5143|PWY-5885|PWY-6803|PWY-6873|PWY-7033
rxn05859	ARGININE-DEG|ARGININE-SYN|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Citrulline-Biosynthesis|Degradation|IND-AMINO-ACID-SYN|Metabolic-Regulators|Nitric-Oxide-Biosynthesis|Other-Amino-Acid-Biosynthesis|PWY-4983|PWY-5004|PWY-6845
rxn05887	CHEMOAUTOTROPHIC-ENERGY-METABOLISM|Energy-Metabolism|Hydrogen-Oxidation|Hydrogen-Production|PWY-5382|PWY-6751|PWY-6758
rxn05924	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorobenzoate-Degradation|Degradation|PWY-6221
rxn05958	Amino-Acid-Biosynthesis|Autoinducer-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|METHIONINE-SYN|Other-biosynthesis|PWY-6151|PWY-6153|PWY-6154|S-adenosyl-L-methionine-cycle
rxn06022	Biosynthesis|Cofactor-Biosynthesis|PWY-6012
rxn06023	Biosynthesis|Cofactor-Biosynthesis|PWY-6012
rxn06049	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|POLYSACCHARIDES-DEG|PWY-6731|PWY-6737|PWY-842|Polymer-Degradation|Starch-Degradation
rxn06105	Degradation|NUCLEO-DEG|PWY-6426|Pyrimidine-Degradation|Uracil-Degradation
rxn06153	Biosynthesis|Carbohydrates-Biosynthesis|PWY-6981|Polysaccharides-Biosynthesis
rxn06165	Biosynthesis|Carbohydrates-Biosynthesis|GLYCOGEN-BIOSYN|GLYCOGENSYNTH-PWY|PWY-622|Polysaccharides-Biosynthesis
rxn06187	Degradation|Noncarbon-Nutrients|PWY-6718|Sulfoacetaldehyde-Degradation|Sulfur-Assimilation
rxn06237	Biosynthesis|FASYN-ELONG-PWY|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY0-881
rxn06315	Carbohydrates-Degradation|Degradation|LACTOSE-DEG|LACTOSEUTIL-PWY|Sugars-And-Polysaccharides
rxn06317	Biosynthesis|FLAVONOID-SYN|FLAVONOL-SYN|LEUCOANTHOCYANIDIN-SYN|PHENYLPROPANOID-SYN|PWY-5152|PWY-5391|PWY-6266|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn06318	Alginate-Biosynthesis|Biosynthesis|Carbohydrates-Biosynthesis|PWY-6073|PWY-6082|Polysaccharides-Biosynthesis
rxn06424	Biosynthesis|Cofactor-Biosynthesis|HORMONE-SYN|PWY-6076|Vitamin-Biosynthesis
rxn06535	Biosynthesis|Cell-Structure-Biosynthesis|PLANT-CELL-STRUCTURE|PWY-5800|SECONDARY-CELL-WALL
rxn06545	CHLORINATED-COMPOUNDS-DEG|Degradation|PCPDEG-PWY
rxn06556	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5156|PWY-5971|PWY-5994|PWY-6113|PWY-6285|Palmitate-Biosynthesis
rxn06566	Biosynthesis|Cell-Structure-Biosynthesis|TEICHOICACID-PWY
rxn06588	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorobenzoate-Degradation|Degradation|PWY-6215
rxn06627	Biosynthesis|Cofactor-Biosynthesis|Folate-Biosynthesis|PWY-2161|Vitamin-Biosynthesis
rxn06659	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Cell-Structure-Biosynthesis|PLANT-CELL-STRUCTURE|PRIMARY-CELL-WALL|PWY-1061
rxn06696	Energy-Metabolism|METHANOGENESIS|METHANOGENESIS-PWY|METHFORM-PWY|PWY-6830
rxn06723	Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|NAGLIPASYN-PWY
rxn06729	Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|NAGLIPASYN-PWY
rxn06767	ALKALOIDS-SYN|Biosynthesis|ISOQUINOLINE-ALKALOIDS|N-CONTAINING-SECONDARY-CMPD-SYN|PWY-5287|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn06865	Biosynthesis|Cell-Structure-Biosynthesis|KDO-LIPASYN-PWY|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis
rxn06887	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|P381-PWY|Vitamin-Biosynthesis
rxn06904	14DICHLORBENZDEG-PWY|AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorobenzene-Degradation|Chlorocatechol-Degradation|Degradation|PCPDEG-PWY|PWY-6084|PWY-6178
rxn06908	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Degradation|PWY-6200
rxn06910	AROMATIC-COMPOUNDS-DEGRADATION|CHLORINATED-COMPOUNDS-DEG|Chloroaromatic-Compounds-Degradation|Chlorocatechol-Degradation|Degradation|PWY-6087
rxn06933	AROMATIC-COMPOUNDS-DEGRADATION|Atrazine-Degradation|Degradation|P141-PWY|PWY-5724|PWY-5731|s-Triazine-Degradation
rxn06935	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|PWY-5726|s-Triazine-Degradation
rxn06953	ANAEROBIC-RESPIRATION|Energy-Metabolism|PWY-6529|PWY-6530|Respiration
rxn06962	Arsenate-Detoxification|Detoxification|PWY-4202
rxn06966	Arsenate-Detoxification|Detoxification|PWY-4202
rxn06979	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|PWY-5507|Vitamin-Biosynthesis
rxn06997	Alcohol-Degradation|Degradation|PWY-6464
rxn07178	Antibiotic-Biosynthesis|Biosynthesis|PWY-5984|PWY-5993|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07200	CHEMOAUTOTROPHIC-ENERGY-METABOLISM|Energy-Metabolism|Hydrogen-Oxidation|Hydrogen-Production|PWY-6512|PWY-6765
rxn07219	Biosynthesis|CHALCONE-SYN|FLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY1F-FLAVSYN|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07271	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-2582|PWY-6544|PWY-699|Plant-Hormone-Biosynthesis
rxn07273	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-2582|PWY-6544|PWY-699|Plant-Hormone-Biosynthesis
rxn07274	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-6544|PWY-699|Plant-Hormone-Biosynthesis
rxn07277	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-6544|PWY-699|Plant-Hormone-Biosynthesis
rxn07278	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-2582|PWY-6544|Plant-Hormone-Biosynthesis
rxn07279	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-2582|PWY-6544|Plant-Hormone-Biosynthesis
rxn07280	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-2582|PWY-6544|Plant-Hormone-Biosynthesis
rxn07281	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-2582|PWY-6544|PWY-699|Plant-Hormone-Biosynthesis
rxn07282	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-2582|PWY-6544|PWY-699|Plant-Hormone-Biosynthesis
rxn07283	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-6544|PWY-699|Plant-Hormone-Biosynthesis
rxn07284	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-6544|PWY-699|Plant-Hormone-Biosynthesis
rxn07285	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-2582|PWY-6544|Plant-Hormone-Biosynthesis
rxn07286	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-2582|PWY-6544|Plant-Hormone-Biosynthesis
rxn07287	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-2582|PWY-6544|PWY-699|Plant-Hormone-Biosynthesis
rxn07290	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-6544|PWY-699|Plant-Hormone-Biosynthesis
rxn07298	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-2582|PWY-6544|PWY-699|Plant-Hormone-Biosynthesis
rxn07300	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-6544|PWY-699|Plant-Hormone-Biosynthesis
rxn07301	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-6544|PWY-699|Plant-Hormone-Biosynthesis
rxn07304	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-2582|PWY-6544|Plant-Hormone-Biosynthesis
rxn07305	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-2582|PWY-6544|PWY-699|Plant-Hormone-Biosynthesis
rxn07306	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-6544|PWY-699|Plant-Hormone-Biosynthesis
rxn07307	Biosynthesis|Coenzyme-M-Biosynthesis|Cofactor-Biosynthesis|P261-PWY
rxn07312	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis
rxn07314	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis
rxn07315	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis
rxn07322	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis
rxn07325	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn07328	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6075|Sterol-Biosynthesis
rxn07331	Biosynthesis|Cofactor-Biosynthesis|PWY-1422|Quinone-Biosynthesis|Vitamin-Biosynthesis
rxn07332	Biosynthesis|Cofactor-Biosynthesis|PWY-1422|Quinone-Biosynthesis|Vitamin-Biosynthesis
rxn07333	Biosynthesis|Cofactor-Biosynthesis|PWY-1422|Quinone-Biosynthesis|Vitamin-Biosynthesis
rxn07334	Biosynthesis|Cofactor-Biosynthesis|PWY-1422|Quinone-Biosynthesis|Vitamin-Biosynthesis
rxn07335	Biosynthesis|Cofactor-Biosynthesis|PWY-1422|Quinone-Biosynthesis|Vitamin-Biosynthesis
rxn07343	Biosynthesis|CAROTENOID-PWY|CAROTENOID-SYN|Lycopene-Biosynthesis|PWY-6475|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn07346	Degradation|Nicotine-Degradation|Other-Degradation|P181-PWY
rxn07350	Biosynthesis|CAROTENOID-SYN|PWY-6279|PWY-6581|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn07352	Biosynthesis|CAROTENOID-SYN|PWY-6581|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn07353	Biosynthesis|CAROTENOID-SYN|PWY-6581|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn07355	Biosynthesis|CAROTENOID-SYN|PWY-6581|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn07363	Biosynthesis|CAROTENOID-SYN|PWY-6286|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn07364	Biosynthesis|CAROTENOID-SYN|PWY-6286|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn07366	Biosynthesis|CAROTENOID-SYN|PWY-6286|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn07389	Biosynthesis|CAROTENOID-PWY|CAROTENOID-SYN|PWY-5288|PWY-5944|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn07390	Biosynthesis|CAROTENOID-PWY|CAROTENOID-SYN|PWY-5288|PWY-5944|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn07406	Abscisic-Acid-Biosynthesis|Abscisic-Acid-Degradation|Abscisic-Acid-Derivative-Biosynthesis|Activation-Inactivation-Interconversion|Biosynthesis|Degradation|HORMONE-DEG|HORMONE-SYN|Inactivation|PLANT-HORMONE-DEG|PWY-5272|Plant-Hormone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SESQUITERPENOID-SYN|Sesquiterpenoid-Degradation|TERPENOID-DEG|Terpenoid-Biosynthesis
rxn07407	Abscisic-Acid-Biosynthesis|Abscisic-Acid-Degradation|Abscisic-Acid-Derivative-Biosynthesis|Biosynthesis|Degradation|HORMONE-DEG|HORMONE-SYN|PLANT-HORMONE-DEG|PWY-5271|Plant-Hormone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SESQUITERPENOID-SYN|Sesquiterpenoid-Degradation|TERPENOID-DEG|Terpenoid-Biosynthesis
rxn07436	Biosynthesis|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY-6700
rxn07441	Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|LYSINE-SYN|PWY-5097|PWY-724
rxn07445	Degradation|NUCLEO-DEG|PWY-6426|Pyrimidine-Degradation|Uracil-Degradation
rxn07446	Biosynthesis|PWY-5195|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn07447	Biosynthesis|MONOTERPENOID-SYN|PWY2OL-4|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn07448	Biosynthesis|MONOTERPENOID-SYN|PWY2OL-4|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn07450	Degradation|Noncarbon-Nutrients|PWY-6638|PWY-6641|Sulfolactate-Degradation|Sulfur-Assimilation
rxn07462	Biosynthesis|PWY-5950|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn07463	Biosynthesis|PWY-5733|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn07464	Biosynthesis|PWY-5733|PWY-6540|PWY-6669|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn07465	Biosynthesis|PWY-6562|PWY-6565|PWY-761|Polyamine-Biosynthesis|Siderophores-Biosynthesis
rxn07466	Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Detoxification|PWY-6454|PWY-6455|Vancomycin-Resistnace
rxn07473	Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Detoxification|Lipopolysaccharide-Biosynthesis|PWY0-1338
rxn07474	Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Detoxification|Lipopolysaccharide-Biosynthesis|PWY0-1338
rxn07475	Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Detoxification|Lipopolysaccharide-Biosynthesis|PWY0-1338
rxn07476	Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Detoxification|Lipopolysaccharide-Biosynthesis|PWY0-1338
rxn07477	Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Detoxification|Lipopolysaccharide-Biosynthesis|PWY0-1338
rxn07480	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|M-CRESOL-DEGRADATION-PWY
rxn07481	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|M-CRESOL-DEGRADATION-PWY
rxn07487	Ascorbate-Biosynthesis|Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Cofactor-Biosynthesis|PWY-5115|PWY4FS-11|SUGAR-NUCLEOTIDES|Vitamin-Biosynthesis
rxn07491	Ascorbate-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|D-Galacturonate-Degradation|Degradation|PWY-6415|PWY-6491|PWY-6516|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives|Vitamin-Biosynthesis
rxn07492	Ascorbate-Degradation|CARBOXYLATES-DEG|Degradation|PWY0-301
rxn07495	Ascorbate-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|PWY-6415|Vitamin-Biosynthesis
rxn07520	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|Nitroaromatic-Degradation|Nitrobenzene-Degradation|PWY-5640
rxn07525	Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-5061|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07529	Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-5061|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07534	Activation-Inactivation-Interconversion|Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-PHYTOALEXINS|ISOFLAVONOID-SYN|Interconversion|PHENYLPROPANOID-SYN|PHYTOALEXIN-SYN|PWY-2343|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07537	Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-PHYTOALEXINS|ISOFLAVONOID-SYN|PHENYLPROPANOID-SYN|PHYTOALEXIN-SYN|PWY-2055|PWY-2229|PWY-2321|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07538	Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-PHYTOALEXINS|ISOFLAVONOID-SYN|PHENYLPROPANOID-SYN|PHYTOALEXIN-SYN|PWY-2002|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07540	Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-6332|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07541	2-Nirobenzoate-Degradation|AROMATIC-COMPOUNDS-DEGRADATION|Degradation|Nitroaromatic-Degradation|Nitrobenzoate-Degradation|PWY-5647|PWY-5648
rxn07542	Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-PHYTOALEXINS|ISOFLAVONOID-SYN|PHENYLPROPANOID-SYN|PHYTOALEXIN-SYN|PWY-2055|PWY-2761|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07543	Activation-Inactivation-Interconversion|Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-PHYTOALEXINS|ISOFLAVONOID-SYN|Interconversion|PHENYLPROPANOID-SYN|PHYTOALEXIN-SYN|PWY-2904|PWY-5717|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07544	2-Nirobenzoate-Degradation|AROMATIC-COMPOUNDS-DEGRADATION|Degradation|Nitroaromatic-Degradation|Nitrobenzoate-Degradation|PWY-5647
rxn07550	Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-6427|Rotenoids-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07554	Activation-Inactivation-Interconversion|Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-PHYTOALEXINS|ISOFLAVONOID-SYN|Interconversion|PHENYLPROPANOID-SYN|PHYTOALEXIN-SYN|PWY-2561|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07559	Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-PHYTOALEXINS|ISOFLAVONOID-SYN|PHENYLPROPANOID-SYN|PHYTOALEXIN-SYN|PWY-2229|PWY-2464|PWY-5717|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07560	Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-PHYTOALEXINS|ISOFLAVONOID-SYN|PHENYLPROPANOID-SYN|PHYTOALEXIN-SYN|PWY-2229|PWY-2464|PWY-5717|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07565	Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-PHYTOALEXINS|ISOFLAVONOID-SYN|PHENYLPROPANOID-SYN|PHYTOALEXIN-SYN|PWY-2229|PWY-2464|PWY-5717|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07566	Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-PHYTOALEXINS|ISOFLAVONOID-SYN|PHENYLPROPANOID-SYN|PHYTOALEXIN-SYN|PWY-2229|PWY-2464|PWY-5717|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07567	Activation-Inactivation-Interconversion|Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-PHYTOALEXINS|ISOFLAVONOID-SYN|Interconversion|PHENYLPROPANOID-SYN|PHYTOALEXIN-SYN|PWY-2701|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07572	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5972|Stearate-Biosynthesis
rxn07575	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5972|Stearate-Biosynthesis
rxn07579	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5156|PWY-5989|PWY-6113|Stearate-Biosynthesis
rxn07586	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|PWY-5507|Vitamin-Biosynthesis
rxn07587	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|PWY-5507|Vitamin-Biosynthesis
rxn07588	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|PWY-5507|Vitamin-Biosynthesis
rxn07590	Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-PHYTOALEXINS|ISOFLAVONOID-SYN|PHENYLPROPANOID-SYN|PHYTOALEXIN-SYN|PWY-2083|PWY-3097|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07591	Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-PHYTOALEXINS|ISOFLAVONOID-SYN|PHENYLPROPANOID-SYN|PHYTOALEXIN-SYN|PWY-2002|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07606	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|FLUORENE-DEG-9-ONE-PWY|Fluorene-Degradation
rxn07621	Antibiotic-Biosynthesis|Biosynthesis|PWY-5887|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07622	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|GALLATE-DEG|P3-PWY
rxn07623	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|GALLATE-DEG|P3-PWY
rxn07624	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|GALLATE-DEG|P3-PWY
rxn07631	Biosynthesis|CAROTENOID-SYN|PWY-5175|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn07653	Biosynthesis|FATTY-ACID-DERIVATIVE-SYN|HORMONE-SYN|Jasmonates-Biosynthesis|PWY-5433|PWY-735|Plant-Hormone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07654	Biosynthesis|Divinyl-Ether-Biosynthesis|FATTY-ACID-DERIVATIVE-SYN|PWY-5406|PWY-5407|PWY-5408|PWY-5433|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07655	Biosynthesis|FATTY-ACID-DERIVATIVE-SYN|PWY-5407|PWY-5433|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07657	Biosynthesis|Divinyl-Ether-Biosynthesis|FATTY-ACID-DERIVATIVE-SYN|PWY-5406|PWY-5433|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07658	Biosynthesis|FATTY-ACID-DERIVATIVE-SYN|PWY-5408|PWY-5433|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07659	Biosynthesis|FATTY-ACID-DERIVATIVE-SYN|HORMONE-SYN|Jasmonates-Biosynthesis|PWY-5410|PWY-5433|PWY-735|Plant-Hormone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07660	Biosynthesis|FATTY-ACID-DERIVATIVE-SYN|PWY-5410|PWY-5433|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07662	Biosynthesis|FATTY-ACID-DERIVATIVE-SYN|PWY-5410|PWY-5433|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07667	ANTHOCYANIN-SYN|Biosynthesis|FLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-5286|PWY-5312|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07668	ANTHOCYANIN-SYN|Biosynthesis|FLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-5286|PWY-5313|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07669	ANTHOCYANIN-SYN|Biosynthesis|FLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-5286|PWY-5310|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn07677	Biosynthesis|FATTY-ACID-DERIVATIVE-SYN|HORMONE-SYN|Jasmonates-Biosynthesis|PWY-5433|PWY-735|Plant-Hormone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS
