ID	EcoCyc
rxn26413	Biosynthesis|Nucleotide-Biosynthesis|PRPP-PWY|PWY-5686|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn
rxn26438	Biosynthesis|PWY-6703|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn26440	Degradation|PWY0-1527|SECONDARY-METABOLITE-DEGRADATION
rxn26441	Degradation|PWY0-1527|SECONDARY-METABOLITE-DEGRADATION
rxn26447	Degradation|Noncarbon-Nutrients|PWY0-1533|Phosphorus-Compounds
rxn26456	Degradation|Noncarbon-Nutrients|PWY0-1533|Phosphorus-Compounds
rxn26458	Degradation|Noncarbon-Nutrients|PWY0-1533|Phosphorus-Compounds
rxn26459	Degradation|Noncarbon-Nutrients|PWY0-1533|Phosphorus-Compounds
rxn26463	Biosynthesis|Other-biosynthesis|PWY0-1534
rxn26470	Biosynthesis|Nucleotide-Biosynthesis|PWY0-166|PYR-NUC-SYN|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn
rxn26471	Biosynthesis|Nucleotide-Biosynthesis|PWY0-166|PYR-NUC-SYN|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn
rxn26472	Biosynthesis|Nucleotide-Biosynthesis|PWY0-166|PYR-NUC-SYN|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn
rxn26473	Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|PWY-6126|Purine-Nucleotide-De-Novo-Biosynthesis
rxn26474	Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|PWY-6125|Purine-Nucleotide-De-Novo-Biosynthesis
rxn26475	Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|PWY-6126|Purine-Nucleotide-De-Novo-Biosynthesis
rxn26476	Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|PWY-6125|Purine-Nucleotide-De-Novo-Biosynthesis
rxn26477	Biosynthesis|Cofactor-Biosynthesis|NONMEVIPP-PWY|Polyprenyl-Biosynthesis
rxn26478	Biosynthesis|Cofactor-Biosynthesis|NONMEVIPP-PWY|Polyprenyl-Biosynthesis
rxn26482	Biosynthesis|Cofactor-Biosynthesis|Lipoate-Biosynthesis|PWY0-501
rxn26483	Biosynthesis|Cofactor-Biosynthesis|Lipoate-Biosynthesis|PWY0-1275|PWY0-501
rxn27105	Aminoacyl-tRNAs-Charging|Biosynthesis|Metabolic-Clusters|TRNA-CHARGING-PWY
rxn27243	AEROBIC-RESPIRATION|Electron-Transfer|Energy-Metabolism|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|PWY0-1329|PWY0-1353|Respiration|TCA|TCA-GLYOX-BYPASS|TCA-VARIANTS
rxn27271	DETOX1-PWY|Detoxification
rxn27282	Biosynthesis|Cell-Structure-Biosynthesis|ECASYN-PWY
rxn27286	Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|NAGLIPASYN-PWY
rxn27289	Biosynthesis|Cofactor-Biosynthesis|PWY-6892|THISYN-PWY|Thiamine-Biosynthesis|Vitamin-Biosynthesis
rxn27318	Biosynthesis|Cofactor-Biosynthesis|Reductants|THIOREDOX-PWY
rxn27319	Biosynthesis|Cofactor-Biosynthesis|Reductants|THIOREDOX-PWY
rxn27322	Degradation|Noncarbon-Nutrients|PWY-5350|Sulfur-Assimilation|Thiosulfate-Disproportionation
rxn27323	Degradation|Noncarbon-Nutrients|PWY-5350|Sulfur-Assimilation|Thiosulfate-Disproportionation
rxn27324	Aminoacyl-tRNAs-Charging|Biosynthesis|Metabolic-Clusters|TRNA-CHARGING-PWY
rxn27328	Biosynthesis|Degradation|NUCLEO-DEG|Nucleotide-Biosynthesis|PWY0-1298|PWY0-181|PYR-NUC-SYN|Pyrimidine-Degradation|Pyrimidine-Nucleotide-Salvage
rxn27378	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|NADPHOS-DEPHOS-PWY
rxn27381	Carbohydrates-Degradation|Degradation|PWY0-1182|PWY0-1466|Sugars-And-Polysaccharides|Trehalose-Degradation
rxn27382	Carbohydrates-Degradation|Degradation|PWY0-1182|PWY0-1466|Sugars-And-Polysaccharides|Trehalose-Degradation
rxn27383	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Organic-solutes-Biosynthesis|Other-biosynthesis|TRESYN-PWY|Trehalose-biosynthesis
rxn27394	Aminoacyl-tRNAs-Charging|Biosynthesis|Metabolic-Clusters|TRNA-CHARGING-PWY
rxn27397	D-Galactarate-Degradation|D-Glucarate-Degradation|Degradation|GALACTARDEG-PWY|GLUCARDEG-PWY|GLUCARGALACTSUPER-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn27399	Aminoacyl-tRNAs-Charging|Biosynthesis|Metabolic-Clusters|TRNA-CHARGING-PWY
rxn27412	Biosynthesis|CARBO-BIOSYNTHESIS|COLANSYN-PWY|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Cell-Structure-Biosynthesis|Degradation|GALACTMETAB-PWY|GALACTOSE-DEGRADATION|SUGAR-NUCLEOTIDES|Sugars-And-Polysaccharides
rxn27413	Biosynthesis|Cell-Structure-Biosynthesis|ECASYN-PWY
rxn27414	Biosynthesis|Cell-Structure-Biosynthesis|ECASYN-PWY
rxn27415	Biosynthesis|Nucleotide-Biosynthesis|PWY0-166|PYR-NUC-SYN|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn
rxn27418	Biosynthesis|COLANSYN-PWY|Cell-Structure-Biosynthesis
rxn27423	Biosynthesis|Degradation|NUCLEO-DEG|Nucleotide-Biosynthesis|PWY0-1298|PWY0-181|PYR-NUC-SYN|Pyrimidine-Degradation|Pyrimidine-Nucleotide-Salvage
rxn27431	NRI-PWY|Signaling-Pathways
rxn27438	Aminoacyl-tRNAs-Charging|Biosynthesis|Metabolic-Clusters|TRNA-CHARGING-PWY
rxn27445	Carbohydrates-Degradation|Degradation|Sugars-And-Polysaccharides|XYLCAT-PWY|Xylose-Degradation
rxn27705	PWY0-1505|Signaling-Pathways
rxn27712	PWY0-1505|Signaling-Pathways
rxn27713	PWY0-1505|Signaling-Pathways
rxn27714	PWY0-1505|Signaling-Pathways
rxn27726	PWY0-1474|Signaling-Pathways
rxn27729	PWY0-1481|Signaling-Pathways
rxn27730	PWY0-1481|Signaling-Pathways
rxn27731	PWY0-1501|Signaling-Pathways
rxn27733	PWY0-1482|Signaling-Pathways
rxn27734	PWY0-1482|Signaling-Pathways
rxn27767	PWY0-1485|Signaling-Pathways
rxn27768	PWY0-1485|Signaling-Pathways
rxn27769	PWY0-1487|Signaling-Pathways
rxn27770	PWY0-1487|Signaling-Pathways
rxn27782	PWY0-1468|Signaling-Pathways
rxn27848	PWY0-1500|Signaling-Pathways
rxn27850	PWY0-1490|Signaling-Pathways
rxn27934	PWY0-1498|Signaling-Pathways
rxn27935	PWY0-1498|Signaling-Pathways
rxn27958	PWY0-1495|Signaling-Pathways
rxn28026	PWY0-1514|Signaling-Pathways
rxn28027	PWY0-1515|Signaling-Pathways
rxn28028	PWY0-1514|Signaling-Pathways
rxn28029	PWY0-1515|Signaling-Pathways
rxn28030	PWY0-1514|Signaling-Pathways
rxn28031	PWY0-1515|Signaling-Pathways
rxn28038	NRI-PWY|Signaling-Pathways
rxn28039	NRI-PWY|Signaling-Pathways
rxn28040	NRI-PWY|Signaling-Pathways
rxn28063	PWY0-1483|Signaling-Pathways
rxn28064	PWY0-1458|Signaling-Pathways
rxn28065	PWY0-1458|Signaling-Pathways
rxn28066	PWY0-1483|Signaling-Pathways
rxn28140	PWY0-1493|Signaling-Pathways
rxn28148	PWY0-1497|Signaling-Pathways
rxn28149	PWY0-1497|Signaling-Pathways
rxn28652	PWY0-1501|Signaling-Pathways
rxn28668	PWY0-1470|Signaling-Pathways
rxn28733	PWY0-1499|Signaling-Pathways
rxn28734	PWY0-1499|Signaling-Pathways
rxn28739	PWY0-1503|Signaling-Pathways
rxn28740	PWY0-1503|Signaling-Pathways
rxn28746	PWY0-1470|Signaling-Pathways
rxn28747	PWY0-1468|Signaling-Pathways
rxn28748	PWY0-1512|Signaling-Pathways
rxn28749	PWY0-1512|Signaling-Pathways
rxn28758	PWY0-1490|Signaling-Pathways
rxn28759	PWY0-1490|Signaling-Pathways
rxn28760	PWY0-1490|Signaling-Pathways
rxn28761	PWY0-1492|Signaling-Pathways
rxn28762	PWY0-1495|Signaling-Pathways
rxn28763	PWY0-1474|Signaling-Pathways
rxn28764	PWY0-1500|Signaling-Pathways
rxn28765	PWY0-1493|Signaling-Pathways
rxn28766	PWY0-1493|Signaling-Pathways
rxn28767	PWY0-1493|Signaling-Pathways
rxn28768	PWY0-1493|Signaling-Pathways
rxn28771	PWY0-1506|Signaling-Pathways
rxn28772	PWY0-1506|Signaling-Pathways
rxn28774	PWY0-1509|Signaling-Pathways
rxn28775	PWY0-1509|Signaling-Pathways
rxn28776	PWY0-1518|PWY0-1519|Signaling-Pathways
rxn28777	PWY0-1518|PWY0-1519|Signaling-Pathways
rxn28778	PWY0-1518|Signaling-Pathways
rxn28779	PWY0-1501|Signaling-Pathways
rxn28780	PWY0-1501|Signaling-Pathways
rxn28794	NRI-PWY|Signaling-Pathways
rxn28795	NRI-PWY|Signaling-Pathways
rxn29014	PWY0-1506|Signaling-Pathways
rxn29015	PWY0-1506|Signaling-Pathways
rxn29939	PWY0-1492|Signaling-Pathways
rxn29944	NRI-PWY|Signaling-Pathways
rxn35698	Biosynthesis|DENOVOPURINE2-PWY|IMP-Biosynthesis|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|PWY-6123|Purine-Nucleotide-De-Novo-Biosynthesis
rxn36666	Biosynthesis|CDP-diacylglycerol-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5667|PWY0-1319|Phospholipid-Biosynthesis
rxn36667	Biosynthesis|CDP-diacylglycerol-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5667|PWY0-1319|Phospholipid-Biosynthesis
rxn36677	ALADEG-PWY|ALANINE-DEG|Amino-Acid-Degradation|Degradation
rxn36678	ALADEG-PWY|ALANINE-DEG|Amino-Acid-Degradation|Degradation
rxn36702	Biosynthesis|Nucleotide-Biosynthesis|PRPP-PWY|PWY-5686|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn
rxn36710	Aldehyde-Degradation|Degradation|Detoxification|METHGLYUT-PWY|Methylglyoxal-Detoxification|PWY-5386|PWY-901
rxn36711	Aldehyde-Degradation|Degradation|Detoxification|METHGLYUT-PWY|Methylglyoxal-Detoxification|PWY-5386|PWY-901
rxn36729	Carbohydrates-Degradation|Degradation|GLUCOSE1PMETAB-PWY|Sugars-And-Polysaccharides
rxn36765	Energy-Metabolism|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|TCA|TCA-GLYOX-BYPASS|TCA-VARIANTS
rxn36767	Energy-Metabolism|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|TCA|TCA-GLYOX-BYPASS|TCA-VARIANTS
rxn36776	AEROBIC-RESPIRATION|Electron-Transfer|Energy-Metabolism|PWY0-1334|PWY0-1335|Respiration
rxn36939	Biosynthesis|Cardiolipin-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5668|Phospholipid-Biosynthesis
rxn36940	Biosynthesis|Cardiolipin-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5668|Phospholipid-Biosynthesis
rxn36942	Biosynthesis|Cardiolipin-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5668|Phospholipid-Biosynthesis
rxn36947	Biosynthesis|Cardiolipin-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5668|Phospholipid-Biosynthesis
rxn36948	Biosynthesis|Cardiolipin-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5668|Phospholipid-Biosynthesis
rxn36950	Biosynthesis|Cardiolipin-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5668|Phospholipid-Biosynthesis
rxn36955	Biosynthesis|Cardiolipin-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5668|Phospholipid-Biosynthesis
rxn36956	Biosynthesis|Cardiolipin-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5668|Phospholipid-Biosynthesis
rxn36958	Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5669|PhosphatidylethanolamineBiosynthesis|Phospholipid-Biosynthesis
rxn36959	Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5669|PhosphatidylethanolamineBiosynthesis|Phospholipid-Biosynthesis
rxn37004	Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5669|PhosphatidylethanolamineBiosynthesis|Phospholipid-Biosynthesis
rxn37005	Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5669|PhosphatidylethanolamineBiosynthesis|Phospholipid-Biosynthesis
rxn37018	Carbohydrates-Degradation|Degradation|RIBOKIN-PWY|Sugars-And-Polysaccharides
rxn37078	Electron-Transfer|Energy-Metabolism|PYRUVOX-PWY
rxn37103	Degradation|KETOGLUCONMET-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn37190	Biosynthesis|CDP-diacylglycerol-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5667|Phospholipid-Biosynthesis
rxn37191	Biosynthesis|CDP-diacylglycerol-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5667|Phospholipid-Biosynthesis
rxn37223	Biosynthesis|CDP-diacylglycerol-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5667|Phospholipid-Biosynthesis
rxn37225	Biosynthesis|CDP-diacylglycerol-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5667|Phospholipid-Biosynthesis
rxn37386	ALL-CHORISMATE-PWY|Biosynthesis|Cofactor-Biosynthesis|Menaquinone-Biosynthesis|POLYISOPRENSYN-PWY|PWY-5783|PWY-5838|Polyprenyl-Biosynthesis|Quinone-Biosynthesis|UBISYN-PWY|Ubiquinone-Biosynthesis
rxn37442	Alcohol-Degradation|Degradation|Fatty-Acid-and-Lipid-Degradation|GLYCEROL-DEG|PWY-4261|PWY-6952|PWY0-381
rxn37546	Biosynthesis|DENOVOPURINE2-PWY|IMP-Biosynthesis|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|PWY-6123|Purine-Nucleotide-De-Novo-Biosynthesis
rxn37566	AEROBIC-RESPIRATION|Electron-Transfer|Energy-Metabolism|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|PWY0-1329|PWY0-1353|Respiration|TCA|TCA-GLYOX-BYPASS|TCA-VARIANTS
